GrpCode,MenuCode,GroupName,ChineseGroupName,Name,ChineseName,PNU,DefaultValue,Min,Max,UnitConv,Unit,Scale,Datatype,Enum,ChineseEnum,ModelCodeValue,ReadOnly,Help,LicenseKey,User,BitPosition,DefaultAccess,Decimal,LockedByMainSwitch,Visibility,VariableName,ChineseHelp,QuickParameters
"ALA","A991","Alarms","报警","High evaporation pressure (MOP)","蒸发压力高（ MOP）","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Pe / Te is higher than alarm limit and alarm delay has expired.","","1,2,3","11","","1.0","0","","Alm_high_pressure","Pe / Te is higher than alarm limit and alarm delay has expired.",""
"ALA","A990","Alarms","报警","Low evaporation pressure (LOP)","蒸发压力低（ LOP ）","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Pe / Te is lower than alarm limit and alarm delay has expired.","","1,2,3","12","","1.0","0","","Alm_low_pressure","Pe / Te is lower than alarm limit and alarm delay has expired.",""
"ALA","A989","Alarms","报警","High condensing temperature","冷凝温度高","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Pc / Tc is higher than alarm limit and alarm delay has expired.","","1,2,3","13","","1.0","0","","Alm_high_cond_temperature","Pc / Tc is higher than alarm limit and alarm delay has expired.",""
"ALA","A988","Alarms","报警","High superheat","过热度高","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Superheat is higher  than alarm limit and alarm delay has expired.","","1,2,3","14","","1.0","0","","Alm_high_superheat","Superheat is higher  than alarm limit and alarm delay has expired.",""
"ALA","A987","Alarms","报警","Low superheat","过热度低","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Superheat is below alarm limit and alarm delay has expired.","","1,2,3","15","","1.0","0","","Alm_low_superheat","Superheat is below alarm limit and alarm delay has expired.",""
"ALA","A986","Alarms","报警","Lack of valve capacity","阀门能力不足","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Valve is running close to full capacity for long time. ","","1,2,3","0","","1.0","0","","Alm_lack_of_valve_capacity","Valve is running close to full capacity for long time. ",""
"ALA","W002","Alarms","报警","Standby mode","待机模式","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","The controller is standby due R012 Main switch and/or DI main switch is off","","1,2,3","1","","1.0","0","","Alm_standby_mode","The controller is standby due R012 Main switch and/or DI main switch is off",""
"ALA","W003","Alarms","报警","Manual control","手动控制","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","The controller is manual control, no automatic control is active and many alarm are disabled","","1,2,3","2","","1.0","0","","Alm_manual_control","The controller is manual control, no automatic control is active and many alarm are disabled",""
"ALA","E104","Alarms","报警","SH reference too close to SH close setpoint","参考过热度太靠近过热度关闭点","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","SH reference can come to close to the SH close safety functions et point, which can result in unstable operation. Keep min. 0,5K  separation between minimum SH reference and N119 SH close set point. ","","1,2,3","3","","1.0","0","","Alm_SH_vs_Set","SH reference can come to close to the SH close safety functions et point, which can result in unstable operation. Keep min. 0,5K  separation between minimum SH reference and N119 SH close set point. ",""
"ALA","E105","Alarms","报警","LOP setpoint too close to MOP setpoint","LOP设定点太靠近MOP点","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","The set point for the 2 pressure safety function Lop and Mop is to close. Keep min. 5K  separation between N011 MOP set point and N140 LOP set point","","1,2,3","4","","1.0","0","","Alm_Lop_vs_Mop","The set point for the 2 pressure safety function Lop and Mop is to close. Keep min. 5K  separation between N011 MOP set point and N140 LOP set point",""
"ALA","E129","Alarms","报警","No sensor configured for S4","S4传感器没有设置","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Operation is configured to use S4 (media out) sensor, but no S4 sensor is configured,  Correct I020 AI1 configuration or AI5 configuration and check I042 S4 sensor configuration","","1,2,3","5","","1.0","0","","Alm_S4_not_configured","Operation is configured to use S4 (media out) sensor, but no S4 sensor is configured,  Correct I020 AI1 configuration or AI5 configuration and check I042 S4 sensor configuration",""
"ALA","E106","Alarms","报警","No sensor configured for S3","S3传感器没有设置","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Operation is configured to use S3 (media in) sensor, but no S3 sensor is configured,  Correct I020 AI1 configuration or AI5 configuration and check I041 S3 sensor configuration","","1,2,3","6","","1.0","0","","Alm_S3_not_configured","Operation is configured to use S3 (media in) sensor, but no S3 sensor is configured,  Correct I020 AI1 configuration or AI5 configuration and check I041 S3 sensor configuration",""
"ALA","E107","Alarms","报警","SH min higher than SH max","过热度最小值大于过热度最大值","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","N010 SH min. is set higher than N009 SH max..","","1,2,3","7","","1.0","0","","Alm_SHMin_vs_SHMax","N010 SH min. is set higher than N009 SH max..",""
"ALA","E108","Alarms","报警","OD min higher than OD max","最小开度大于最大开度","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","I066 Minimum OD is set higher than N032 Maximum OD","","1,2,3","24","","1.0","0","","Alm_ODMin_vs_ODMax","I066 Minimum OD is set higher than N032 Maximum OD",""
"ALA","E109","Alarms","报警","No transmitter configured for Pc","Pc传感器没有设置","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Operation is configured to use Pc transmitter, but no Pc transmitter is configured. Correct I022 AI4 configuration and check I044 Pc transmitter configuration","","1,2,3","25","","1.0","0","","Alm_No_Pc_configured","Operation is configured to use Pc transmitter, but no Pc transmitter is configured. Correct I022 AI4 configuration and check I044 Pc transmitter configuration",""
"ALA","E114","Alarms","报警","Check valve step mode vs positioning","检查阀步进模式或定位","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","With I064 Valve step mode set to ""full"" and I029 Valve step positioning set Half step operation is possible, Correct either I029 or I064","","1,2,3","26","","1.0","0","","Alm_Check_Stepping_Mode","With I064 Valve step mode set to ""full"" and I029 Valve step positioning set Half step operation is possible, Correct either I029 or I064",""
"ALA","E115","Alarms","报警","Valve speed too fast","阀速度过快","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Number of micro steps/sec is too high (higher than 12800 micro step/sec), Reduce I031 Valve speed or use less micro step per full step (I064 Valve step mode)","","1,2,3","27","","1.0","0","","Alm_Speed_Too_Fast","Number of micro steps/sec is too high (higher than 12800 micro step/sec), Reduce I031 Valve speed or use less micro step per full step (I064 Valve step mode)",""
"ALA","E116","Alarms","报警","Valve speed to slow","阀速度慢","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Number of micro steps/sec is low (higher than 8 micro step/sec),increase I031 Valve speed or increase I032 Valve start speed or  use more micro step per full step (I064 Valve step mode)","","1,2,3","28","","1.0","0","","Alm_Speed_Too_Slow","Number of micro steps/sec is low (higher than 8 micro step/sec),increase I031 Valve speed or increase I032 Valve start speed or  use more micro step per full step (I064 Valve step mode)",""
"ALA","E117","Alarms","报警","Valve emergency speed too fast","阀紧急速度过快","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Number of micro steps/sec is too high (higher than 12800 micro step/sec), Reduce I061 Valve emergency speed","","1,2,3","29","","1.0","0","","Alm_Emer_Speed_Too_Fast","Number of micro steps/sec is too high (higher than 12800 micro step/sec), Reduce I061 Valve emergency speed",""
"ALA","E118","Alarms","报警","Valve emergency speed too slow","阀紧急速度过慢","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Number of micro steps/sec is low (higher than 8 micro step/sec),increase I061 Valve emergency speed ","","1,2,3","30","","1.0","0","","Alm_Emer_Speed_Too_Slow","Number of micro steps/sec is low (higher than 8 micro step/sec),increase I061 Valve emergency speed ",""
"ALA","E119","Alarms","报警","Valve start speed too slow","阀启动速度过慢","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Number of micro steps/sec is low (higher than 8 micro step/sec),increase I031 Valve speed or increase I032 Valve start speed or  use more micro step per full step (I064 Valve step mode)","","1,2,3","31","","1.0","0","","Alm_Min_Speed_Too_Slow","Number of micro steps/sec is low (higher than 8 micro step/sec),increase I031 Valve speed or increase I032 Valve start speed or  use more micro step per full step (I064 Valve step mode)",""
"ALA","A999","Alarms","报警","DI1 unstable input","DI1输入不稳定","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","DI 1 is found be unstable (many on/off within a short time). DI1 is set off until stable value is present. Check connection","","1,2,3","16","","1.0","0","","Alm_Unstable_DI1","DI 1 is found be unstable (many on/off within a short time). DI1 is set off until stable value is present. Check connection",""
"ALA","A998","Alarms","报警","DI2 unstable input","DI2输入不稳定","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","DI 2 is found be unstable (many on/off within a short time). DI2 is set off until stable value is present. Check connection","","1,2,3","17","","1.0","0","","Alm_Unstable_DI2","DI 2 is found be unstable (many on/off within a short time). DI2 is set off until stable value is present. Check connection",""
"ALA","A983","Alarms","报警","DI3 unstable input","DI3输入不稳定","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","DI 3 is found be unstable (many on/off within a short time). 3 is set off until stable value is present. Check connection","","1,2,3","18","","1.0","0","","Alm_Unstable_DI3","DI 3 is found be unstable (many on/off within a short time). 3 is set off until stable value is present. Check connection",""
"ALA","E124","Alarms","报警","Open circuit on valve","阀体线圈开路","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Valve have a open circuit on one or more coils. Check connections to valve.","","1,2,3","19","","1.0","0","","Alm_Open_Circuit_Valve","Valve have a open circuit on one or more coils. Check connections to valve.",""
"ALA","E125","Alarms","报警","AI5 cant operate with AKS sensor","AI5不能搭配AKS 传感器","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","EKE 1C does not support AKS sensor on AI5. Please use a temperature sensor on NTC type on AI5. Correct  I022 AI5 configuration","","1,2,3","20","","1.0","0","","Alm_AI5_vs_AKS_sensor","EKE 1C does not support AKS sensor on AI5. Please use a temperature sensor on NTC type on AI5. Correct  I022 AI5 configuration",""
"ALA","E126","Alarms","报警","Valve short circuit or driver too hot","阀短路或驱动器过热","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Valve driver is unable to drive valve. Check for short the coils or if ambient is higher than 60 °C","","1,2,3","21","","1.0","0","","Alm_Stepper_fault","Valve driver is unable to drive valve. Check for short the coils or if ambient is higher than 60 °C",""
"ALA","A982","Alarms","报警","Thermostatic signal missing","温控信号缺失","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Signal for thermostat is missing  due to sensor errors, check S3 or S4","","1,2,3","22","","1.0","0","","Alm_Thermostatic_signal_missing","Signal for thermostat is missing  due to sensor errors, check S3 or S4",""
"ALA","A981","Alarms","报警","SH control signal missing","过热度控制信号缺失","1903","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Signal for superheat calculation is missing , check S2 and Pe","","1,2,3","23","","1.0","0","","Alm_SH_control_signal_missing","Signal for superheat calculation is missing , check S2 and Pe",""
"ALA","E123","Alarms","报警","Low supply voltage","电源电压低","1904","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Supply voltage is found to be lower than expected tolerance","","1,2,3","8","","1.0","0","","Alm_low_supply_voltage","Supply voltage is found to be lower than expected tolerance",""
"ALA","E132","Alarms","报警","No sensor configured for S2","S2传感器未设置","1904","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","No sensor type defined for S2","","1,2,3","9","","1.0","0","","Alm_No_S2_configured","No sensor type defined for S2",""
"ALA","E133","Alarms","报警","No transmitter configured for Pe","Pe传感器未配置","1904","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","No pressure  transmitter type defined for Pe","","1,2,3","10","","1.0","0","","Alm_No_P0_configured","No pressure  transmitter type defined for Pe",""
"ALA","E134","Alarms","报警","Ext. ref configuration error","外部参考配置错误","1904","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Check the external reference signal.","","1,2,3","11","","1.0","0","","Alm_Ext_ref_configuration","Check the external reference signal.",""
